task,model,effort,first_counted_result,status,reward,raw_reward,assistant_steps,tool_calls,checks_passed,checks_total,check_unit,cost_usd,usage_censored,finished_at,task_checksum,trial
cpp-zenoh-cpp-connectivity-api,opus-5,high,True,scored,1,1.0,85,102,9,9,verifier_groups,7.872846750000002,False,2026-09-13T22:43:07.995535Z,334fd9a44f0bfdd2b6080101c3afb6e3b2bf59b596d721f30368cd145cfae863,jobs/candidates-all14-efforts-20-20260913T183301Z/cpp-zenoh-cpp-connectivity-api__iNXNSXx
cpp-zenoh-cpp-connectivity-api,opus-5,max,True,scored,0,0.0,134,148,8,9,verifier_groups,16.433642500000005,False,2026-09-14T01:02:17.562163Z,334fd9a44f0bfdd2b6080101c3afb6e3b2bf59b596d721f30368cd145cfae863,jobs/candidates-all14-efforts-20-20260913T183301Z/cpp-zenoh-cpp-connectivity-api__4gQVPQy
cpp-zenoh-cpp-connectivity-api,opus-5,max,False,scored,1,1.0,154,167,9,9,verifier_groups,19.32641975000001,False,2026-09-14T07:50:09.792967Z,334fd9a44f0bfdd2b6080101c3afb6e3b2bf59b596d721f30368cd145cfae863,jobs/candidates-all14-efforts-20-20260913T183301Z/cpp-zenoh-cpp-connectivity-api__faYiKWG
cpp-zenoh-cpp-connectivity-api,opus-5,medium,True,scored,1,1.0,62,66,9,9,verifier_groups,4.354180749999999,False,2026-09-14T02:20:42.000892Z,334fd9a44f0bfdd2b6080101c3afb6e3b2bf59b596d721f30368cd145cfae863,jobs/candidates-all14-efforts-20-20260913T183301Z/cpp-zenoh-cpp-connectivity-api__L2NocVX
cpp-zenoh-cpp-connectivity-api,opus-5,medium,False,scored,1,1.0,64,71,9,9,verifier_groups,4.80603725,False,2026-09-14T08:04:39.432010Z,334fd9a44f0bfdd2b6080101c3afb6e3b2bf59b596d721f30368cd145cfae863,jobs/candidates-all14-efforts-20-20260913T183301Z/cpp-zenoh-cpp-connectivity-api__RCzzxaw
cpp-zenoh-cpp-connectivity-api,sonnet-5,high,True,scored,1,1.0,165,165,9,9,verifier_groups,6.4822257999999975,False,2026-09-14T05:44:01.699872Z,334fd9a44f0bfdd2b6080101c3afb6e3b2bf59b596d721f30368cd145cfae863,jobs/candidates-all14-efforts-20-20260913T183301Z/cpp-zenoh-cpp-connectivity-api__Gwf85pb
cpp-zenoh-cpp-connectivity-api,sonnet-5,max,True,scored,1,1.0,331,338,9,9,verifier_groups,23.318605200000004,False,2026-09-14T02:26:09.148813Z,334fd9a44f0bfdd2b6080101c3afb6e3b2bf59b596d721f30368cd145cfae863,jobs/candidates-all14-efforts-20-20260913T183301Z/cpp-zenoh-cpp-connectivity-api__uy7US2n
cpp-zenoh-cpp-connectivity-api,sonnet-5,max,False,scored,1,1.0,312,312,9,9,verifier_groups,19.272575600000007,False,2026-09-14T10:13:27.050503Z,334fd9a44f0bfdd2b6080101c3afb6e3b2bf59b596d721f30368cd145cfae863,jobs/candidates-all14-efforts-20-20260913T183301Z/cpp-zenoh-cpp-connectivity-api__s9VZCmS
cpp-zenoh-cpp-connectivity-api,sonnet-5,medium,True,scored,1,1.0,87,87,9,9,verifier_groups,2.3363946999999996,True,2026-09-13T20:43:29.573343Z,334fd9a44f0bfdd2b6080101c3afb6e3b2bf59b596d721f30368cd145cfae863,jobs/candidates-all14-efforts-20-20260913T183301Z/cpp-zenoh-cpp-connectivity-api__2q8Zzzp
cpp-zenoh-cpp-connectivity-api,sonnet-5,medium,False,scored,1,1.0,125,125,9,9,verifier_groups,3.685220399999999,False,2026-09-14T09:13:45.704302Z,334fd9a44f0bfdd2b6080101c3afb6e3b2bf59b596d721f30368cd145cfae863,jobs/candidates-all14-efforts-20-20260913T183301Z/cpp-zenoh-cpp-connectivity-api__yRWyvZ5
diskcache-online-reshard-v2,fable-5-1,high,True,scored,0,0.0,74,74,43,45,individual_checks,12.887195250000001,False,2026-09-14T06:01:12.616564Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__q8EFeAF
diskcache-online-reshard-v2,fable-5-1,high,False,scored,0,0.0,19,19,11,45,individual_checks,0.8055805,True,2026-09-14T13:17:15.909149Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__wYZj9CU
diskcache-online-reshard-v2,fable-5-1,max,True,scored,0,0.0,24,24,11,45,individual_checks,2.15401775,True,2026-09-14T13:17:15.225532Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__uuqa2f6
diskcache-online-reshard-v2,fable-5-1,medium,True,scored,1,1.0,70,70,45,45,individual_checks,8.634441749999999,False,2026-09-14T00:12:44.170098Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__QHomzuG
diskcache-online-reshard-v2,fable-5-1,medium,False,scored,0,0.0,50,50,43,45,individual_checks,7.494630249999999,False,2026-09-14T11:34:19.128127Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__pZigNXx
diskcache-online-reshard-v2,opus-5,high,True,scored,1,1.0,117,120,45,45,individual_checks,16.63002725,False,2026-09-14T07:00:11.215453Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__nDEaGXc
diskcache-online-reshard-v2,opus-5,max,True,scored,0,0.0,143,150,43,45,individual_checks,23.976040250000008,False,2026-09-14T06:30:49.120730Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__pWxf5v9
diskcache-online-reshard-v2,opus-5,max,False,scored,0,0.0,103,111,44,45,individual_checks,17.836710250000003,True,2026-09-14T13:14:55.080774Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__zaVHVHz
diskcache-online-reshard-v2,opus-5,medium,True,scored,0,0.0,59,60,43,45,individual_checks,5.469920499999999,False,2026-09-14T00:05:26.811875Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__DDiwNFh
diskcache-online-reshard-v2,opus-5,medium,False,scored,1,1.0,43,44,45,45,individual_checks,4.3446057499999995,False,2026-09-14T06:04:57.480658Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__CR7ny2M
diskcache-online-reshard-v2,opus-5,medium,False,scored,0,0.0,61,62,44,45,individual_checks,6.731071499999999,False,2026-09-14T12:03:48.765737Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__UNpKTBX
diskcache-online-reshard-v2,sonnet-5,high,True,verifier_timeout,0,,83,83,,,individual_checks,4.396424000000002,False,2026-09-14T05:29:44.780748Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__8V4HQnb
diskcache-online-reshard-v2,sonnet-5,high,False,verifier_timeout,0,,106,106,,,individual_checks,5.5544589,False,2026-09-14T12:09:43.014973Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__zR4G4rV
diskcache-online-reshard-v2,sonnet-5,max,True,timeout,0,0.0,39,39,11,45,individual_checks,1.5513123,True,2026-09-14T07:02:55.362562Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__pnV8fNg
diskcache-online-reshard-v2,sonnet-5,medium,True,scored,0,0.0,60,60,37,45,individual_checks,1.7044861999999996,False,2026-09-14T00:20:04.631881Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__Mhaqxc7
diskcache-online-reshard-v2,sonnet-5,medium,False,verifier_timeout,0,,41,41,,,individual_checks,1.4922889000000004,False,2026-09-14T06:39:45.326803Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__DgGLFsp
diskcache-online-reshard-v2,sonnet-5,medium,False,verifier_timeout,0,,44,44,,,individual_checks,1.3402544,False,2026-09-14T12:22:03.501270Z,977f4cec3524d213a696a9ab660d067b71e1bbff34ae42f3ddc0feab6009c017,jobs/candidates-diskcache-v2-efforts-20-20260913T234023Z/diskcache-online-reshard-v2__JLG9pCT
luigi-generation-target,fable-5-1,high,True,scored,1,1.0,41,41,57,57,individual_checks,5.85099925,False,2026-09-13T21:00:38.303685Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__cziFpEx
luigi-generation-target,fable-5-1,high,False,scored,0,0.0,32,32,56,57,individual_checks,5.678010000000002,False,2026-09-14T06:32:15.873090Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__CNyS2GM
luigi-generation-target,fable-5-1,max,True,timeout,0,0.0,20,20,9,57,individual_checks,2.0561432500000003,True,2026-09-14T11:43:35.408460Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__6ooqjT5
luigi-generation-target,fable-5-1,medium,True,scored,0,0.0,67,67,56,57,individual_checks,7.360277750000002,False,2026-09-13T19:00:28.610454Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__kSYmWv5
luigi-generation-target,fable-5-1,medium,False,scored,0,0.0,30,30,53,57,individual_checks,4.373937499999999,False,2026-09-14T06:41:40.922125Z,38e96eee424a85cde604fcd77cf11adfd6d541302f53e1c065990a9967c86170,jobs/candidates-all14-efforts-20-20260913T183301Z/luigi-generation-target__rgetVhg
